Table S3. Phage taxonomy.				
Phage ID	E-value	Score	Taxonomy/LastCommonAncestor	
IMGVR_UViG_3300045822_000038|3300045822|Ga0485910_00011|719538-779242	3.00E-14	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045823_000056|3300045823|Ga0485919_00120|165605-226357	1.90E-27	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045824_000076|3300045824|Ga0485920_00250|46047-105751	1.10E-30	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045826_000076|3300045826|Ga0485921_00226|3-59707	2.20E-19	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045827_000045|3300045827|Ga0485922_00218|3-59707	2.30E-19	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045828_000076|3300045828|Ga0485923_00023|3-59707	3.90E-18	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045829_000041|3300045829|Ga0485924_00256|46459-106163	2.10E-15	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045830_000038|3300045830|Ga0485925_00015|599980-659684	3.90E-14	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045831_000057|3300045831|Ga0485926_00249|45995-105588	1.40E-06	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045832_000084|3300045832|Ga0485927_00380|13978-69072	3.90E-18	428.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045832_000102|3300045832|Ga0485927_00131|165605-225309	8.20E-27	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045833_000056|3300045833|Ga0485928_00012|3-59707	3.60E-25	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045834_000059|3300045834|Ga0485929_00251|46038-106119	1.20E-24	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045835_000063|3300045835|Ga0485930_00208|6246-56251	8.20E-07	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045912_000928|3300045912|Ga0484959_002489|5037-36784	1.80E-06	393.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045918_000377|3300045918|Ga0485828_0000473	4.50E-15	130.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Sepvirinae	
IMGVR_UViG_3300045969_000086|3300045969|Ga0485512_00010|711590-771294	4.30E-06	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045971_000247|3300045971|Ga0485188_0000249	4.50E-34	644.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kochitakasuvirus	
IMGVR_UViG_3300045979_000137|3300045979|Ga0485513_00411|46054-105758	2.50E-60	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045980_000069|3300045980|Ga0485510_00023|3-59707	4.50E-43	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045981_000073|3300045981|Ga0485511_00018|711590-771294	1.70E-38	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045981_000104|3300045981|Ga0485511_00499|13907-69001	7.60E-20	428.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300045994_000147|3300045994|Ga0485838_0000040	2.50E-11	661.1	Viruses	
IMGVR_UViG_3300045995_000175|3300045995|Ga0485839_0000038	1.20E-09	661.1	Viruses	
IMGVR_UViG_3300045999_010033|3300045999|Ga0485173_0000002	2.20E-08	668.4	Viruses	
IMGVR_UViG_3300046019_000073|3300046019|Ga0485877_00228|3-59707	8.30E-35	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046029_000075|3300046029|Ga0485912_00215|46028-105732	9.10E-109	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046130_000075|3300046130|Ga0485466_00018|711688-771392	2.60E-28	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046130_000108|3300046130|Ga0485466_00334|42178-56434	1.50E-24	489.9	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046286_000016|3300046286|Ga0485577_00196	4.80E-15	571.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046360_000215|3300046360|Ga0456269_000009	1.60E-07	310	Viruses	
IMGVR_UViG_3300046449_000282|3300046449|Ga0491193_0000232	7.60E-06	550.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046449_000381|3300046449|Ga0491193_0000453	6.30E-07	505.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046457_000231|3300046457|Ga0495590_0000081	8.50E-14	1147.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046459_000822|3300046459|Ga0495629_0000258|101-41294	1.70E-11	264.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046460_000323|3300046460|Ga0495638_0006162	2.60E-10	202.3	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046463_000739|3300046463|Ga0495653_0000375	2.50E-36	351.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046474_000589|3300046474|Ga0495605_0000105|15536-69362	1.40E-75	620.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Siphoviridae	
IMGVR_UViG_3300046492_000366|3300046492|Ga0495585_0000182	1.10E-52	1226.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046506_000485|3300046506|Ga0495583_0000192|38018-94213	2.90E-20	471.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046507_000724|3300046507|Ga0495606_0000646	4.10E-14	589.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046512_000272|3300046512|Ga0495610_0000252	7.60E-13	955.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046512_000302|3300046512|Ga0495610_0005715	3.70E-13	202.3	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046512_000367|3300046512|Ga0495610_0000002|695593-897930	1.90E-12	352.2	Viruses	
IMGVR_UViG_3300046513_000344|3300046513|Ga0495616_0004513	2.00E-34	202.3	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046518_000349|3300046518|Ga0495631_0000199	1.30E-57	598.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046519_000329|3300046519|Ga0495632_0005114	1.10E-27	202.3	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046520_000315|3300046520|Ga0495637_0000007|128911-332615	1.20E-11	353.6	Viruses	
IMGVR_UViG_3300046528_000130|3300046528|Ga0495642_0000171	3.60E-10	598.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046530_000301|3300046530|Ga0495654_0004081	1.00E-13	202.3	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046534_001658|3300046534|Ga0491194_0001283	3.80E-07	505.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046534_002216|3300046534|Ga0491194_0003326	1.30E-29	363.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046535_002148|3300046535|Ga0495586_0000013	1.80E-28	292.8	Viruses	
IMGVR_UViG_3300046542_000616|3300046542|Ga0495597_0000001|522875-727008	1.00E-09	353.6	Viruses	
IMGVR_UViG_3300046615_000506|3300046615|Ga0495656_0000039	3.50E-09	1136.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046648_000343|3300046648|Ga0495611_0002160	5.30E-23	201.2	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300046662_000020|3300046662|Ga0480442_000004	1.40E-07	375.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046665_000400|3300046665|Ga0495661_0000523	1.80E-06	484.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046665_000755|3300046665|Ga0495661_0000163|1-52824	9.80E-61	1207.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046694_000616|3300046694|Ga0495649_0000004|518465-637750	1.30E-89	624.2	Viruses	
IMGVR_UViG_3300046697_000072|3300046697|Ga0495366_000155	8.60E-13	258.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046786_000985|3300046786|Ga0485267_0000002	1.80E-07	1185.5	Viruses	
IMGVR_UViG_3300046791_000499|3300046791|Ga0495500_0000017	2.30E-27	481.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046833_000063|3300046833|Ga0485473_00012|711910-771614	1.80E-07	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300046833_000070|3300046833|Ga0485473_00572|9331-64425	2.10E-20	428.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047090_000285|3300047090|Ga0495525_0000525	1.90E-06	210.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047174_000300|3300047174|Ga0495343_0000014|1-35736	6.70E-06	324.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300047178_000362|3300047178|Ga0495354_0000189|26230-59892	1.90E-24	324.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300047179_000069|3300047179|Ga0495357_0000027|3-35978	7.70E-24	324.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300047274_000093|3300047274|Ga0466469_000216	2.30E-08	686.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047298_000013|3300047298|Ga0466521_000020	9.80E-80	356	Viruses	
IMGVR_UViG_3300047320_000177|3300047320|Ga0495672_0000629	2.90E-57	598.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047320_000367|3300047320|Ga0495672_0000003|199162-231090	4.40E-46	837	Viruses	
IMGVR_UViG_3300047330_000094|3300047330|Ga0495346_0000411|3-35729	1.50E-39	324.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300047331_000026|3300047331|Ga0495347_0000733	5.50E-23	296.5	Viruses	
IMGVR_UViG_3300047334_000303|3300047334|Ga0495352_0000342	9.20E-15	324.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300047339_000117|3300047339|Ga0491319_00728|11616-31158	3.40E-14	489.9	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300047388_000191|3300047388|Ga0497965_0000302	1.90E-27	213.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047443_000189|3300047443|Ga0495687_000480	1.10E-30	1108.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047445_000369|3300047445|Ga0495677_0000057	2.20E-19	1136.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047447_000305|3300047447|Ga0495685_000026	2.30E-19	1136.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047469_000269|3300047469|Ga0495673_0000439	3.90E-18	880.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047469_000301|3300047469|Ga0495673_0011533	2.10E-15	197.1	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300047470_000247|3300047470|Ga0495681_0000142	3.90E-14	1230.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047472_000375|3300047472|Ga0495686_0000775	1.40E-06	403.2	Viruses	
IMGVR_UViG_3300047476_000301|3300047476|Ga0485304_000227	3.90E-18	780.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae	
IMGVR_UViG_3300047494_000044|3300047494|Ga0495328_0001716	8.20E-27	520.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047500_000089|3300047500|Ga0485840_00124|3-59707	3.60E-25	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047501_000068|3300047501|Ga0494789_0000142	1.20E-24	265.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300047503_000097|3300047503|Ga0485388_00314|3-59707	8.20E-07	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047539_000055|3300047539|Ga0499400_0170	1.80E-06	464.6	Viruses	
IMGVR_UViG_3300047563_000187|3300047563|Ga0485292_000023	4.50E-15	803.6	Viruses	
IMGVR_UViG_3300047611_000066|3300047611|Ga0485850_00234|46328-106032	4.30E-06	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047612_000054|3300047612|Ga0485857_00226|1-59684	4.50E-34	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047620_000055|3300047620|Ga0485881_00230|3-59707	2.50E-60	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047621_000104|3300047621|Ga0485449_00233|3-59707	4.50E-43	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047625_000012|3300047625|Ga0494138_0000001	1.70E-38	297.9	Viruses	
IMGVR_UViG_3300047660_000012|3300047660|Ga0497314_000269	7.60E-20	341.3	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300047666_001239|3300047666|Ga0491196_0000917	2.50E-11	309.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Siphoviridae	
IMGVR_UViG_3300047667_001427|3300047667|Ga0491197_0000923	1.20E-09	505.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047667_001893|3300047667|Ga0491197_0002198	2.20E-08	363.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300047678_000835|3300047678|Ga0495312_0001098|10432-51700	8.30E-35	297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048015_000350|3300048015|Ga0495319_0003547|28334-61680	9.10E-109	279.7	Viruses	
IMGVR_UViG_3300048086_000023|3300048086|Ga0497416_0000004	2.60E-28	285.9	Viruses	
IMGVR_UViG_3300048134_000183|3300048134|Ga0494481_0000874	1.50E-24	504.8	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300048447_000538|3300048447|Ga0494489_0002426	4.80E-15	516.7	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300048577_000131|3300048577|Ga0498944_002850	1.60E-07	412.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048585_000186|3300048585|Ga0498913_0000146	7.60E-06	223	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048586_000435|3300048586|Ga0498924_0003673	6.30E-07	546.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048586_000594|3300048586|Ga0498924_0007233	8.50E-14	562.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048597_000622|3300048597|Ga0498938_0000764|27449-66907	1.70E-11	307.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048764_000310|3300048764|Ga0494717_000005|2-214953	2.60E-10	850.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048778_000082|3300048778|Ga0494746_000104	2.50E-36	218.2	Viruses	
IMGVR_UViG_3300048800_000113|3300048800|Ga0495378_000478	1.40E-75	167.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048833_000100|3300048833|Ga0498916_0001283	1.10E-52	2065.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae	
IMGVR_UViG_3300048836_000954|3300048836|Ga0498920_0002947	2.90E-20	292.9	Viruses	
IMGVR_UViG_3300048851_000078|3300048851|Ga0496060_001317	4.10E-14	614.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Siphoviridae	
IMGVR_UViG_3300048856_000102|3300048856|Ga0496066_000717|17862-70251	7.60E-13	241.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048856_000110|3300048856|Ga0496066_000010|185365-242191	3.70E-13	545.4	Viruses;Duplodnaviria;Heunggongvirae	
IMGVR_UViG_3300048909_000293|3300048909|Ga0496106_0000223	1.90E-12	543.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048919_000218|3300048919|Ga0496116_0000512	2.00E-34	1171.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048919_000292|3300048919|Ga0496116_0000489	1.30E-57	873.8	Viruses	
IMGVR_UViG_3300048920_000392|3300048920|Ga0496117_0000420	1.10E-27	851.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048920_000497|3300048920|Ga0496117_0001425	1.20E-11	373.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048920_000612|3300048920|Ga0496117_0000609|9353-58187	3.60E-10	872.9	Viruses	
IMGVR_UViG_3300048920_000644|3300048920|Ga0496117_0000334|13591-54909	1.00E-13	1591.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048921_000351|3300048921|Ga0496118_0000410	3.80E-07	851.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048922_000463|3300048922|Ga0496119_0000155|15036-68877	1.30E-29	1167.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048923_000302|3300048923|Ga0496120_0000434|13957-65971	1.80E-28	1167.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048924_000607|3300048924|Ga0496121_0000553|4353-47002	1.00E-09	538.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048924_000624|3300048924|Ga0496121_0001117|3237-46870	3.50E-09	621.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048925_000149|3300048925|Ga0496122_0004274	5.30E-23	857.6	Viruses	
IMGVR_UViG_3300048925_000593|3300048925|Ga0496122_0000008|98240-225302	1.40E-07	663.3	Viruses	
IMGVR_UViG_3300048925_000622|3300048925|Ga0496122_0001389|19950-39075	1.80E-06	788.2	Viruses	
IMGVR_UViG_3300048926_000207|3300048926|Ga0496123_0002601	9.80E-61	788.2	Viruses	
IMGVR_UViG_3300048927_000299|3300048927|Ga0496124_0003021	1.30E-89	483.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae	
IMGVR_UViG_3300048927_000372|3300048927|Ga0496124_0004307	8.60E-13	598.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048927_000396|3300048927|Ga0496124_0003325	1.80E-07	829	Viruses	
IMGVR_UViG_3300048927_000454|3300048927|Ga0496124_0001254	2.30E-27	830.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048927_000499|3300048927|Ga0496124_0000956	1.80E-07	447.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048927_000818|3300048927|Ga0496124_0000995|20522-41339	2.10E-20	779.9	Viruses	
IMGVR_UViG_3300048928_000408|3300048928|Ga0496125_0000783	1.90E-06	237	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048928_000642|3300048928|Ga0496125_0000476|4428-47077	6.70E-06	538.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048929_000185|3300048929|Ga0496126_0000224	1.90E-24	529.4	Viruses	
IMGVR_UViG_3300048929_000296|3300048929|Ga0496126_0002435	7.70E-24	778.1	Viruses	
IMGVR_UViG_3300048929_000788|3300048929|Ga0496126_0002435|3540-25141	2.30E-08	778.1	Viruses	
IMGVR_UViG_3300048932_000054|3300048932|Ga0502563_00013|3-59707	3.80E-21	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048933_000080|3300048933|Ga0502564_00183|90012-149716	5.10E-19	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048934_000081|3300048934|Ga0502566_00222|46045-105749	4.30E-16	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048935_000076|3300048935|Ga0502567_00026|3-59707	4.30E-07	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048936_000096|3300048936|Ga0502569_00167|46054-105758	6.90E-14	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048937_000079|3300048937|Ga0502565_00098|3-59707	5.00E-11	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300048938_000044|3300048938|Ga0502568_00009|711590-771294	2.70E-10	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294	6.50E-08	330.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049214_000233|3300049214|Ga0495356_0000085|32322-68135	2.00E-41	324.7	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300049215_000047|3300049215|Ga0495309_0003583	1.50E-52	339.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049215_000496|3300049215|Ga0495309_0001988	4.90E-36	368.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049259_000288|3300049259|Ga0494396_0000178	3.40E-33	310.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049433_000139|3300049433|Ga0467052_0000099	8.10E-12	556.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049440_000057|3300049440|Ga0495480_0000541	8.50E-07	416.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049459_000206|3300049459|Ga0495678_005905	5.20E-08	606.7	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300049459_000247|3300049459|Ga0495678_004019	1.30E-06	202.3	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300049577_000022|3300049577|Ga0501041_0000055	6.70E-06	504.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049578_000063|3300049578|Ga0501042_0000058	1.30E-16	506.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300049632_000099|3300049632|Ga0485401_00011|719553-779257	5.20E-16	333.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
