Table S12. Phage AMGs identified by VIBRANT.							
Viral gene ID	AMG	KO	KO Name	KO E-value	KO Score	KO V-score	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_64							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_65							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_66							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_67							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_68		K07497	K07497; putative transposase	2.30E-17	61.4	0.39	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_69		K07132	MuB; ATP-dependent target DNA activator [EC:3.6.1.3]	3.20E-61	205.3	0.26	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_70							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_71							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_72							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_73							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_74							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_75							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_76		K01447	xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	4.00E-14	50.5	3.29	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_77							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_78							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_79							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_80							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_81							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_82							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_83		K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	1.80E-51	173.4	3.81	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_84							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_85							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_86							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_87							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_88							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_89							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_90							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_91							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_92							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_93							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_94							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_95							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_96							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_97							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_98							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_99							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_100							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_101							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_102							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_103							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_104							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_105							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_106							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_107							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_108		K00986	ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]	9.20E-32	108.4	0.41	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_109							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_1							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_2							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_3							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_4							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_5							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_6							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_7							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_8		K09005	K09005; uncharacterized protein	7.80E-35	118.3	0.03	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_9							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_10		K16710	"wcaK, amsJ; colanic acid/amylovoran biosynthesis protein"	1.10E-20	71.9	0	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_11		K20999	pslF; polysaccharide biosynthesis protein PslF	3.60E-14	50	0	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_12							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_13							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_14							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_15							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_16							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_17							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_18							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_19							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_20							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_21							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_22							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_23							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_24							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_25		K01520	"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"	3.60E-33	113.1	2.79	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_26		K00525	"E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"	3.60E-165	549	4.45	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_27		K13525	"VCP, CDC48; transitional endoplasmic reticulum ATPase"	1.10E-56	190.2	0.34	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_28	AMG	K06881	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	4.10E-32	109.2	0.01	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_29							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_30		K09952	"csn1, cas9; CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]"	2.60E-13	47.1	0.01	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_31							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_32		K02405	fliA; RNA polymerase sigma factor for flagellar operon FliA	4.50E-61	205.1	0.04	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_33							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_34							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_35							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_36							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_37							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_38							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_39		K06348	kapD; sporulation inhibitor KapD	4.80E-25	86	0.01	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_40		K03465	"thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]"	4.70E-64	214.3	4.3	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_41							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_42							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_43							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_44							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_45		K01462	"PDF, def; peptide deformylase [EC:3.5.1.88]"	2.00E-46	156.3	0.15	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_46							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_47							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_48							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_49							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_50							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_51		K06926	K06926; uncharacterized protein	2.40E-17	60.9	0.04	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_52							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_53							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_54		K14440	"SMARCAL1, HARP; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 [EC:3.6.4.12]"	8.50E-40	134.5	2.79	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_55							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_56							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_57							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_58		K03657	"uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]"	1.50E-50	170.4	0.41	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_59							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_60							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_61							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_62		K02456	gspG; general secretion pathway protein G	2.90E-17	61.2	0	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_63							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_64							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_65							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_66							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_67							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_68							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_69		K02456	gspG; general secretion pathway protein G	1.40E-18	65.5	0	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_70							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_71							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_72							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_73							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_74							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_75							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_76							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_77		K06891	clpS; ATP-dependent Clp protease adaptor protein ClpS	4.00E-15	53.8	0.07	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_78							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_79							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_80							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_81							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_82							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_83							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_84							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_85							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_86							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_87							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_88							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_89							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_90							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_91							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_92							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_93							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_94							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_95							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_96		K03686	dnaJ; molecular chaperone DnaJ	1.90E-17	61.3	0.04	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_97							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_98							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_99							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_100							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_101							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_102							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_103							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_104							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_105							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_106							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_107							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_108							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_109							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_110							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_111							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_112							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_113							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_114							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_115							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_116							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_117							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_118							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_119							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_120							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_121							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_122							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_123							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_124							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_125							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_126							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_127							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_128							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_129							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_130							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_131							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_132							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_133							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_134							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_135		K04485	"radA, sms; DNA repair protein RadA/Sms"	7.70E-26	88.6	0.13	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_136							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_137							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_138							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_139							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_140							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_141							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_142							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_143							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_144							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_145							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_146							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_147							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_148							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_149							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_150							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_151							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_152							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_153							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_154							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_155		K12951	ctpD; cobalt/nickel-transporting P-type ATPase D [EC:7.2.2.-]	8.00E-43	144.7	0	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_156							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_157							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_158							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_159							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_160							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_161							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_162							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_163		K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]	1.20E-28	98.5	0.07	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_164							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_165							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_166							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_167		K01156	res; type III restriction enzyme [EC:3.1.21.5]	9.50E-16	55.3	0.33	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_168							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_169		K07317	K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]	1.30E-11	41.8	0.4	
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_170							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_171							
IMGVR_UViG_3300029936_000001|3300029936|Ga0119925_100002_fragment_1_172							
